gene_id,NEUTRAL,SELECTED,locus,fpkm_geomean
lsrR,0.03154621307058018,0.03571956186850944,b1512,2.945
sdhE,Inf,Inf,NA,NA
atpG,0.07871706982729697,0.03545182177810704,b3733,7.354
astE,0.04598153281694005,0.0218676425901467,b1744,1.165
ldcC,0.016942675144345,0.01025125640085646,b0186,3.775
araC,0.02719948914650512,0.02660324769872883,b0064,4.097
araG,0.02170892355990756,0.02087546354444209,b1900,1.557
hslU,0.02248701058967741,0.02106597369735352,b3931,5.412
xylF,Inf,0.02314493068588743,b3566,1.245
uvrB,Inf,0.01085774009699408,b0779,4.571
hcr,0.03146116195985455,0.02526596336379729,b0872,1.527
thrB,0.02902221056639625,0.02100408164700563,b0003,6.61
pabB,0.02737751028641882,0.01671525007483538,b1812,3.36
ndk,Inf,0.08823012084916848,b2518,5.32
pth,Inf,0.03116758435814379,b1204,4.888
csgD,Inf,0.04438406290881377,b1040,4.301
amiB,Inf,0.01969126359211479,b4169,3.975
yidA,0.07804307165743823,0.03323210915348901,b3697,5.062
hycI,Inf,0.04316571192086302,b2717,3.912
thiL,0.03146433818698847,0.03363446555523772,b0417,4.259
selD,0.03023231643415093,0.02121393171227924,b1764,5.761
fabZ,0.11797869086180776,0.03767322833634126,b0180,6.721
serC,0.02786374734219512,0.02164058187578331,b0907,7.291
ampH,0.04495572034289247,0.02161827886781715,b0376,4.008
gsiD,Inf,0.04431941507494151,b0832,2.89
ulaR,0.02859494196298361,0.05138367224524961,b4191,3.772
phnL,0.08599801408331262,0.0468333496601525,b4096,-0.09917
ffh,Inf,0.01679442811696883,b2610,5.242
deoA,0.07384275520206343,0.02284669140675937,b4382,4.228
ptsI,0.02365653857775503,0.01472876815701117,b2416,7.469
nrdA,0.01615531389753,0.01321717233038452,b2234,5.211
rnr,0.01662843332318294,0.00978178672209503,b4179,5.124
nadD,0.07861041581874915,0.04068921074095642,b0639,4.398
ybiO,0.03277989488340083,0.01278773473838989,b0808,2.513
hdfR,0.03528564501365055,0.02310790111462478,b4480,4.259
clpB,0.0161849117570399,0.01096195333837456,b2592,5.636
arcA,0.0408322864441443,0.0363989694246346,b4401,7.126
kbaZ,0.02477641224818278,0.02386366044624854,b3132,0.436
leuC,0.02376118976680536,0.02225927319739476,b0072,6.7
dacB,0.02086165663282314,0.01739178981824922,b3182,3.807
pitA,0.0707499634246785,0.01823270904479299,b3493,4.792
hypF,0.01420831115274317,0.01524240437050959,b2712,2.531
pfkB,0.02810669656148116,0.02352474805203555,b1723,5.495
metC,0.0265373222201827,0.01854308973177688,b3008,5.03
murC,0.06621707007129043,0.02001767077222011,b0091,5.002
smrA,0.04217846725584821,0.03762456881756105,b1340,3.873
hycA,0.03996242830904003,0.09049389368055076,b2725,-2.114
maa,0.03685734625587909,0.03399209494061257,b0459,3.896
ttcA,0.03115158858442961,0.02031178473472647,b1344,4.441
cvpA,Inf,0.11988954229443809,b2313,5.214
pstB,0.04767651249084955,0.03233236508358095,b3725,4.517
wcaF,0.07014768420612578,0.04348631357642315,b2054,-10.7
phnP,0.04212969241249784,0.03696870118542876,b4092,2.607
narH,0.02278655432727628,0.02002226422995592,b1225,3.38
minD,Inf,0.0215916897596942,b1175,6.409
acpT,0.06403336685508754,0.05124312197473411,b3475,4.116
entS,0.03824784871306584,0.02913268528893028,b0591,2.454
thyA,0.03784726448814964,0.03252504306964553,b2827,5.088
hrpA,0.01185641630240232,0.00598710088840792,b1413,4.059
galS,0.02490487064100983,0.03314010019217527,b2151,1.676
speD,0.03633181221358796,0.0320082522882774,b0120,5.915
tcdA,0.05772949653728955,0.03635437440374701,b2812,4.128
zntA,0.02192207792622924,0.01234036006527564,b3469,3.852
selB,0.02169290207498676,0.01288421163345374,b3590,4.639
rhaS,0.0567257582073474,0.02439607823566034,b3905,1.438
epmA,0.02925228208243827,0.02284537978264993,b4155,3.414
ispF,0.17292379852366355,0.03995171874792801,b2746,4.581
msrB,0.04761167800453515,0.04089034481662686,b1778,5.526
mlaD,Inf,0.03860348088036957,b3193,4.846
fhuD,Inf,0.0302447021634862,b0152,3.41
tatC,0.03435266582392672,0.02844978635106476,b3839,4.94
rseA,Inf,0.04017765776344208,b2572,6.383
mnmA,0.03863787037530484,0.02353110599093668,b1133,5.286
hemY,Inf,0.02309723650916246,b3802,4.862
menE,0.02402306956607526,0.01956615782723086,b2260,3.254
rsmF,0.02402088422246572,0.01585105519730537,b1835,3.37
rraA,Inf,0.1368028982426304,b3929,6.945
garK,0.03028126004762364,0.02356732988883835,b3124,2.482
trmD,0.07690991083631776,0.02413362457223077,b2607,7.545
garR,0.0841832493134862,0.03403559553118573,b3125,2.85
pyrC,0.02743920784419414,0.02223441124443845,b1062,5.606
flhB,Inf,0.020039634921438,b1880,0.264
hisQ,Inf,0.03456628994763574,b2308,4.44
aaeB,0.01864212102454517,0.01300102572599004,b3240,1.565
phnF,0.03991795195063979,0.05001045800104417,b4102,-12.21
macB,0.0231154694395558,0.01142587152769113,b0879,3.289
mltB,Inf,0.02049165285546474,b2701,3.778
arnB,0.03021566523825726,0.02058409572407338,b2253,3.066
ghrB,0.02724504224825717,0.02223152992484076,b3553,5.839
aspS,0.02434900185492066,0.01605577562368661,b1866,5.598
ftsN,0.08084781557492747,0.02000444365532628,b3933,4.775
cbl,Inf,0.02035179352448979,b1987,4.171
asmA,Inf,0.01322325729231062,b2064,4.215
dcuS,0.01546701244988169,0.01379480405850498,b4125,3.523
fliI,Inf,0.02347051376981363,b1941,0.2902
cysC,0.08062843532729895,0.04285128410764467,b2750,4.319
csgC,Inf,Inf,b1043,-3.736
syd,0.05057584320841897,0.03044630044069609,b2793,4.531
rimK,0.03353472716757349,0.02521771781274388,b0852,3.481
fusA,0.02418758773201892,0.01642085512184609,b3340,8.337
rlmI,0.02837880658672367,0.02197733575618561,b0967,4.275
pepB,0.02852796738877611,0.02055249277520077,b2523,4.578
ubiB,0.02213705860790286,0.0108989668620876,b3835,3.863
fucR,0.03005054617633555,0.03601361916667116,b2805,4.164
mioC,Inf,0.15727523726448361,b3742,6.364
malZ,0.01743602827496873,0.01383519841784376,b0403,3.019
cfa,0.02352136779666865,0.02250427765519464,b1661,6.59
rfaH,0.08371682194484394,0.02881616159213561,b3842,4.276
gcvP,0.01205605832072274,0.01226758627983496,b2903,3.479
cytR,0.0261333445408284,0.01970447668380694,b3934,4.175
pyrE,0.08338450307427753,0.02932781307710615,b3642,2.57
csiD,Inf,0.02506904845875177,b2659,3.225
pepA,0.02583463161826467,0.0165049837580615,b4260,5.618
alaA,0.02403427149856321,0.02176167867934494,b2290,4.553
rmuC,Inf,0.02380206119472392,b3832,2.646
rpsD,Inf,0.03721824536623236,b3296,8.101
potG,0.028215601884828,0.02087776041803692,b0855,3.558
mdtD,Inf,0.02487572276665787,b2077,1.655
qseB,Inf,0.04343481454502316,b3025,3.015
nlpI,0.02117131714899474,0.0176880276523807,b3163,6.763
ribD,0.02907540337342788,0.02270425063263972,b0414,4.712
fnr,0.0356533004222434,0.0294667146212723,b1334,6.31
ilvY,0.03751109925770559,0.02327850540655201,b3773,2.451
malF,Inf,0.01944647652950313,b4033,2.791
mobA,0.0871986687989689,0.04552756226457525,b3857,3.824
mug,0.04872998514001262,0.02833794095002556,b3068,5.115
mpaA,0.04016431397345263,0.03305486356284976,b1326,4.666
umuD,Inf,0.07546749838988849,b1183,2.929
yceD,0.05676660024279071,0.04009107822386908,b1088,7.726
yiaY,0.0281974380471096,0.02776010422637378,b3589,-1.315
gmhB,0.0728975960869384,0.04434843292730198,b0200,4.614
cra,0.03381519758106666,0.01971981733599704,b0080,4.775
rpsM,Inf,Inf,b3298,7.656
cysJ,0.06490411181190911,0.01334651317643224,b2764,5.595
metF,0.03502029162089999,0.02449199266652181,b3941,5.26
ccmA,0.07434565157498312,0.03233696936803315,b2201,3.786
bcsG,0.01998412705207069,0.01561796837824007,b3538,4.144
zntR,Inf,0.09154222055937664,b3292,4.109
rsxB,0.03318557691344366,0.10470205180198314,b1628,3.854
leuO,0.03730357015673812,0.02054708492129739,b0076,2.031
yejK,0.02552805775481347,0.02105594007822999,b2186,4.729
purD,0.0329454109752078,0.02189020823488346,b4005,5.014
artM,0.12703508310375433,0.04376676292968185,b0861,4.108
metQ,Inf,0.06219793902999619,b0197,7.002
pepN,0.01475888361609596,0.01026099824362524,b0932,4.559
oppB,Inf,0.04100903022897805,b1244,5.496
gltS,0.03876265527241952,0.02719337695396862,b3653,3.878
flhD,Inf,0.21877543953869635,b1892,3.989
ung,Inf,0.02455404344913403,b2580,4.812
uvrC,0.01858612328055009,0.01234550209993758,b1913,4.643
dcyD,0.03222947695006518,0.02480366416766806,b1919,5.048
priA,0.01568516826415556,0.01278995169599251,b3935,3.186
rluF,0.06183101572584334,0.01976409703148675,b4022,4.783
ompA,0.03024920373469308,0.03426996997025219,b0957,9.643
mlaE,Inf,0.03577851390871098,b3194,4.621
ribA,0.06636644470043195,0.04577923820319554,b1277,5.173
pdeR,0.01766707019400287,0.01185886933857581,b1285,4.213
malI,0.03306250815109017,0.02819649736397878,b1620,2.627
umuC,0.03681727314222945,0.01508577517270179,b1184,2.024
ybjG,0.05467754374549734,0.10821191337237318,b0841,4.281
yigB,Inf,0.03754201186019368,b3812,4.383
trpA,0.03429382539632146,0.02688343730485261,b1260,5.954
aegA,0.01514635460507223,0.01258914049888037,b2468,2.311
rlmA,0.03539338832105235,0.02401092774723726,b1822,3.653
recD,0.02016607706555754,0.01389980035525579,b2819,3.383
asnC,0.0818760700135189,0.0700718912921294,b3743,3.429
der,Inf,0.01467559926384673,b2511,4.982
glgB,0.01145219831529687,0.01042884031785954,b3432,5.941
lsrF,0.04143925391482764,0.03225122512939313,b1517,2.457
pheA,0.02272224116284835,0.01944653108613024,b2599,5.382
nfi,0.0550980721014523,0.03055584826864961,b3998,4.319
sseA,Inf,0.03043726081538502,b2521,5.321
rihA,0.03206327303515772,0.02852397286047272,b0651,3.492
zupT,Inf,0.06584506546803374,b3040,4.626
murQ,0.03584779901568039,0.03756398637152133,b2428,2.814
folC,0.02760196347139951,0.01961280727355897,b2315,4.073
parE,0.01832575926634058,0.01310656798613259,b3030,4.494
avtA,0.02647145513001896,0.01569817476638725,b3572,5.416
cobS,Inf,0.02991309264884468,b1992,1.982
lysS,Inf,0.01901604144600459,b2890,6.22
sohB,Inf,0.01756828316782686,b1272,5.033
cutC,0.03284430853314078,0.03798196571567902,b1874,4.575
poxB,0.02066246670952818,0.01407356017985665,b0871,5.015
lysA,0.02686825311158871,0.02331899355950451,b2838,4.599
pldB,0.03011272153973617,0.02401666753866853,b3825,4.668
proX,0.02307179721352318,0.03104936379778938,b2679,3.809
rimO,0.02390220334172531,0.01959289048443407,b0835,4.137
gntR,0.03279306835623262,0.02005467597719248,b3438,4.661
tdk,0.03485716396498323,0.05382507983469521,b1238,4.616
ispU,0.03148143212174551,0.0255599254331311,b0174,5.15
sbmC,0.1103898818786774,0.0587549996850592,b2009,4.344
tehA,0.0357097498165933,0.03700476037383041,b1429,2.93
leuD,0.03225536323344764,0.04098931356740319,b0071,6.799
moeB,0.0308251189352003,0.0399872940321608,b0826,3.849
hypB,0.0415336045679768,0.03096977880386329,b2727,3.742
wcaC,0.02544591639230695,0.02017062212878068,b2057,0.1243
acrD,0.01821511534910561,0.00803555182167589,b2470,2.037
fhuC,0.08735943073577868,0.04965446055997166,b0151,3.427
fdnI,0.05012439585334939,0.0452643987007857,b1476,2.659
mepS,0.10431469508525786,0.03191550014702352,b2175,6.664
yqaB,0.08263020099558561,0.04873974577647824,b2690,4.691
betA,0.02212130824989826,0.01756265122754621,b0311,2.562
astD,0.03121203080106508,0.01520650903605622,b1746,1.833
ispD,0.03441511288477804,0.03197920740748204,b2747,4.114
wecB,0.03079905605784596,0.01755079941816423,b3786,4.469
rimL,0.03706291485390511,0.03788774786980319,b1427,4.277
plsC,0.03266267137396666,0.02580979635750881,b3018,4.423
menH,0.03020455833986449,0.0432329246096336,b2263,1.078
rffM,Inf,0.0291640383506555,b3794,3.636
potI,0.17320848285104387,0.03219016118458358,b0857,2.98
proQ,0.02901022050812716,0.02272967959924838,b1831,6.153
dbpA,0.04868164683200751,0.02024917954716263,b1343,3.038
rpsB,Inf,0.04688930861130351,b0169,7.936
yiiM,0.02797279397142691,0.02687210179145174,b3910,4.443
gyrB,0.01946604729662076,0.01361580172134299,b3699,5.203
lnt,0.04264020303745488,0.01844848029130335,b0657,4.059
csdE,Inf,0.04775408242171742,b2811,4.041
hemH,0.03366945098341407,0.02693020961886429,b0475,3.791
murF,0.03200158886304534,0.02429783779486451,b0086,4.93
fliH,0.07258610587188262,0.02814125584362192,b1940,0.9046
dapB,0.07381999059181689,0.04798508278184212,b0031,5.968
rplJ,Inf,0.06392766955266956,b3985,8.575
thiH,0.02422826126931355,0.01976552017058525,b3990,5.95
sdiA,0.03785034842502375,0.02324958650786195,b1916,3.594
ybeY,0.04275573192239859,0.07226964491903194,b0659,5.534
atpD,Inf,0.0243323719950438,b3732,7.449
dld,0.01957881886079167,0.01323379586466368,b2133,5.354
aroP,0.05491122088015212,0.02399553364579252,b0112,5.999
rbsC,Inf,0.03231308835042294,b3750,3.491
rplB,0.04643359686033679,0.02969600196788793,b3317,7.612
livG,0.02977569870540809,0.03506056983277474,b3455,5.209
dtpA,0.04256305987733638,0.02287484969426253,b1634,2.549
uhpB,0.02481185890580427,0.01933632912527214,b3668,2.321
dcuR,0.03149078980344962,0.02958299546003508,b4124,3.889
clpA,0.01813026345358472,0.00987824234122107,b0882,6.483
ydeE,Inf,0.02442933702404537,b1534,2.185
yoaE,0.0695056616891549,0.02291853377093404,b1816,3.71
fadI,0.02245447154105431,0.01971622487988913,b2342,2.257
cobU,0.08257564005708708,0.08522165334665335,b1993,3.627
yjjW,0.04510557342894816,0.03013511202849438,b4379,2.502
rnd,0.02687022523415576,0.02010251116180219,b1804,3.393
mmuM,0.03523753392610869,0.03837796430827656,b0261,3.485
srlB,0.16088673375686363,0.04869250541125541,b2704,1.314
argT,Inf,0.03255017361946212,b2310,5.295
frdA,0.01907187411596041,0.016733058720802,b4154,5.159
dmsB,0.03757687940389613,0.0387901261134148,b0895,3.743
ptsN,Inf,0.04625093408575551,b3204,5.649
spoT,0.019163933199989,0.01125730436776486,b3650,5.22
ligA,0.0237952178026918,0.01090471688223333,b2411,4.115
pabC,0.04307400313526405,0.02498669238796681,b1096,3.726
manA,0.0731795722960541,0.02210444142729049,b1613,4.88
cysS,0.02753258442187588,0.01845204412679096,b0526,4.899
dnaQ,0.03692172713889134,0.02778090134721941,b0215,5.004
nudI,Inf,0.03340213358070501,b2251,3.836
asd,0.03162887699970217,0.02009941255297595,b3433,7.318
artP,0.04928308059483792,0.04042867478654467,b0864,5.053
glpD,0.02254467453950823,0.01809499306420918,b3426,2.767
ssuD,Inf,0.01987859379449255,b0935,1.034
seqA,0.08071331427171571,0.03417917647828363,b0687,5.679
holA,0.029936537063218,0.02373071777479719,b0640,4.457
rluB,0.07354294529051146,0.02778216090221034,b1269,4.842
thrC,0.02868794910751404,0.01585200358653958,b0004,6.578
eptA,0.0186030965071159,0.01601029195793038,b4114,1.906
yicI,0.01380644898044529,0.00948751321026052,b3656,1.999
plsB,0.01539140066734471,0.01049706338438025,b4041,4.717
folD,0.03374105161456761,0.0265733256995419,b0529,5.192
recO,0.05439620321062899,0.02179438829647533,b2565,3.714
mreC,0.07394687755334375,0.02442886216987338,b3250,4.138
glyQ,0.03749246730130842,0.0285634903255719,b3560,5.898
bioC,0.0355473383939293,0.03743149466058842,b0777,3.054
lrhA,0.03158314325144259,0.02664549067100774,b2289,4.785
msrP,Inf,0.01759981757160096,b1971,3.671
pfkA,0.05204684790970047,0.03916273111758168,b3916,7.154
phnM,0.07204691906767868,0.02492285875683842,b4095,-0.5864
rpoE,Inf,0.02846360187593555,b2573,5.839
uhpA,Inf,0.06764170240064138,b3669,4.323
focA,0.03354998281066639,0.04452375621750222,b0904,5.733
sad,0.03144702911073554,0.01747437688414123,b1525,3.443
argA,0.02208027710486588,0.0157420922080853,b2818,5.738
treR,0.0340770749370065,0.02295372432663022,b4241,3.598
ptrB,0.01917937699710279,0.01177341373966215,b1845,3.528
malK,0.02784220972582496,0.02046339155242194,b4035,2.816
rcsC,0.01489474325495162,0.00813546667644864,b2218,3.762
metA,0.0219811510831326,0.02099987326132519,b4013,5.388
eptB,0.02320569930510253,0.0153139320500965,b3546,2.771
glk,0.05555319794667361,0.02362637211642526,b2388,4.737
mutS,0.0165006358694729,0.01086081104650859,b2733,3.508
rph,0.04736595702218509,0.03266783177880447,b3643,4.575
emrD,0.08131492168886935,0.05672522986334869,b3673,-1.401
kefG,0.08437549430229845,0.05855300413471411,b3351,2.539
pgpA,0.10904371271848648,Inf,b0418,5.636
thpR,Inf,0.0262330244134102,b0147,3.526
thiC,0.01653493094346157,0.01360632516504212,b3994,6.038
rimM,0.08049199942246357,0.05215960764853279,b2608,7.814
ugpC,Inf,0.02268692418655554,b3450,3.181
nadR,0.02856609957047791,0.01637141539257074,b4390,4.506
phnO,0.11930725623582768,0.05591325878013347,b4093,3.158
lplA,0.02935481909887342,0.02385722349915883,b4386,3.4
ugpB,0.0712651338025255,0.01823072714003957,b3453,3.649
bglX,Inf,0.01095134860339786,b2132,4.336
hemL,0.02483627837750492,0.0198446326505366,b0154,5.319
pgeF,0.04599368951752598,0.02158407076359103,b2593,3.931
ridA,Inf,0.096452664399093,b4243,7.578
ggt,Inf,0.0155412396471216,b3447,4.285
glpA,0.02226948918873671,0.02056253343025681,b2241,0.1701
ftsW,0.07276889359861277,0.02031131704864195,b0089,4.649
recQ,0.01887089335328753,0.01519475954537383,b3822,3.813
tam,0.02879630914133475,Inf,b1519,3.992
nhaA,0.03043508452900006,0.02245784778614015,b0019,4.118
rpsQ,Inf,0.20497732426303855,NA,NA
lepA,0.02428068889404348,0.01572836467082667,b2569,5.288
malG,Inf,0.03485254787073602,b4032,2.524
luxS,0.04730897409468838,0.03813767031028936,b2687,6.684
phoB,Inf,0.02453336137833015,b0399,3.674
carA,0.02328050452203391,0.01830483585793957,b0032,5.756
modC,0.07798474845231344,0.02484280673861884,b0765,2.963
wzxE,0.07690505825696989,0.02622165499722983,b3792,3.388
tusE,Inf,0.05647120024867277,b0969,4.526
hybC,0.01767452591102165,0.0195548471443511,b2994,3.543
nhoA,0.04086378535332262,0.03162789009849462,b1463,2.5
nuoC,0.03799050859568396,0.01389131830727152,b2286,5.635
xylA,0.03657816484146341,0.01724581161790196,b3565,2.87
pflB,0.02781891518683306,0.01592945725954088,b0903,7.81
norR,0.02479361291639391,0.01360394384327888,b2709,2.854
truD,0.04653520868123648,0.02178766690723679,b2745,4.791
yfcD,0.0434683748443147,0.03878596754283568,b2299,5.499
cyaA,0.01168634672586995,0.00928232637207074,b3806,5.464
glnD,0.01457394248135152,0.00870473294786575,b0167,4.012
rhaA,0.0371746972451921,0.01778413198664824,b3903,0.3333
trxA,Inf,Inf,b3781,7.677
araA,0.02875279094550142,0.01738967555159775,b0062,1.734
entH,Inf,0.05624684343434343,b0597,4.248
caiC,0.0178137403476116,0.01403888462578026,b0037,2.129
arnT,0.02983687376265154,0.01442233716521201,b2257,1.594
cyoB,0.02833708838898967,0.01604534184326725,b0431,6.164
ldtB,0.03298240839039214,0.02754817626139075,b0819,5.627
mlaF,0.0430721812122052,0.02303581835939703,b3195,4.872
proA,0.02527162278860584,0.02798968702956535,b0243,5.265
sufS,0.02770710832174691,0.02459550215959584,b1680,4.64
metN,0.02630716489391942,0.02183293049444988,b0199,5.245
ugd,0.0713611554298296,0.01743977370742177,b2028,3.095
tsaE,0.08479166900920147,0.07128470078101558,b4168,4.174
dapD,0.0375829850573404,0.03892363443394044,b0166,7.203
fdhE,0.03087083858782599,0.02877210894355218,b3891,4.25
shiA,0.03409135455596295,0.02014193590791562,b1981,4.201
fhuA,0.02153116794569105,0.01172548241719898,b0150,5.115
wcaI,0.04360348578886235,0.0201677046433926,b2050,-0.02163
emtA,Inf,0.02872718505862601,b1193,4.747
apaH,0.03804567797728375,0.0267424005628714,b0049,4.019
rhaR,0.03225131384187033,0.0274809997005971,b3906,0.9183
fieF,0.07955777954466928,0.05657175840150383,b3915,4.831
dacA,0.0206655432692278,0.02429276332942254,b0632,5.142
metB,0.0382601653622313,0.02416696074850305,b3939,4.601
ldtD,0.02655349764266883,0.01485482414561389,b0925,4.704
rpiA,Inf,0.05878737612183853,b2914,6.576
mutY,0.0332819977259062,0.0211399575245516,b2961,3.911
wcaE,Inf,0.02957474352997898,b2055,-0.9092
paaC,0.08122169732976382,0.02534532566822631,b1390,-0.6371
hda,0.04347714498122121,0.02670105967570579,b2496,4.735
lpoB,Inf,0.08870533484980676,b1105,5.323
dhaL,0.14994691816120392,0.0322863845970068,b1199,4.862
nlpD,Inf,0.02246256870777726,b2742,5.553
rstB,0.02556940566016245,0.02247980782723065,b1609,3.881
hybA,0.02974963635890607,0.0253149141268054,b2996,3.196
cyaY,Inf,Inf,b3807,4.887
araJ,0.0379106159470591,0.0244715501723902,b0396,2.625
cydD,Inf,0.02143144602709719,b0887,3.439
menA,0.03588414841977196,0.02959588741660576,b3930,3.585
pykF,0.03280143563719546,0.02317627202567575,b1676,6.847
modE,0.05882156668162729,0.03980711487760359,b0761,4.242
creB,0.083567593736498,0.02622130273602979,b4398,4.107
pyrD,0.03549442296105944,0.02228116136842708,b0945,4.947
gcvH,Inf,Inf,b2904,5.091
rsxD,Inf,0.04799748917015264,b1630,3.545
acs,0.02162253833549337,0.01365314036347572,b4069,3.372
fepC,0.03846544313229282,0.02147830075652097,b0588,3.166
psd,0.082467827579726,0.0219144491272195,b4160,5.355
